artwork_id,artwork_title,artwork_author,artwork_locale,artwork_link,artwork_price,artwork_description
cf432359211d4a22a12a82d81bb64f7b,Stately Eucalypti,Paul A. Grimm,20th Century,https://www.artsy.net/artwork/paul-a-grimm-stately-eucalypti,"US$28,000","A painting by Paul Grimm. ""Stately Eucalypti"" is a landscape painting, oil on board in an earth-tone palette by artist Paul Grimm. The artwork is signed in the lower left, ""Paul Grimm"".
Paul Grimm (1891-1974) was an artist born to German parents in South Africa in 1891. As a small child, he moved with his parents to the United States. He reportedly was seen as having artistic talent as a child and, as an adult, attended a university-level art school in New York. Between 1910 and 1920, he reportedly went to South America for a few years before returning stateside and settling in southern California.
Grimm gained much of his present-day fame by painting landscapes of southern California in the 1920s. Many works depict alluvial fans and desert vegetation in the eastern half of Riverside County. The San Jacinto Mountains appear frequently in his work. Most of the works are oil on canvas. A residence on Calle Palo Fierro in the Palm Springs Warm Sands Neighborhood was built for him in 1935. He had a studio on Palm Canyon Drive in Palm Springs from the 1950s until his death in 1974.
Read less"
04563bdd8f784634adcdcab3ecfad01a,Desert Gems,Paul A. Grimm,20th Century,https://www.artsy.net/artwork/paul-a-grimm-desert-gems,Sold,"Paul Grimm Authentic & Large Original Oil Painting On Canvas, Professionally Custom Framed in its Vintage Moulding and listed with the Submit Best Offer option
Accepting Offers Now: The item up for sale is a spectacular and bold Oil painting on Canvas by Iconic Realism Artist, Paul Grimm, that retails for significantly more than our asking price. Grimm is forever famous for the rich color, intricate detail, thick texture and many other traits that his artwork exhibit. Additionally, of all the masterpieces he has created, often his most desired images are captivating illustrations of serene desert landscapes. Like the one here, titled ""Desert Gems"", which gives the viewer fascinating incite into his full realm of genius and remarkable vision. It looks absolutely fabulous with the custom wood moulding enhancing its stunning imagery. Yet we have listed it here with the Submit Best Offer option so name your price now. At this incredible value, it won't be around long as the first person that meets our bottom line will be the lucky new owner. You do not want to miss the opportunity we are presenting for you to own an authentic work, by the Master of Modern Illustration Art, Paul Grimm.
Paul A. Grimm (1891- 1974): A prolific painter who was highly acclaimed for his colorful landscapes. At the age of 18 Grimm won a scholarship to study at the Dusseldorf Royal Academy in Germany. After he left the prestigious institution, Grimm moved back to the United States and settled in Hollywood where he would paint movie backdrops for several years. He would spend the rest of his life as a resident in California, keeping a studio in Palm Springs where Dwight D. Eisenhower often used to visit his friend. Today an throughout his career, Grimm's works have been published in many esteemed art publications and exhibited in museums across the country for the enjoyment of collectors and critics.
Submit Best Offer, ALL OFFERS WILL BE CONSIDERED.
Paul Grimm's artworks have sold for very high prices at major auction houses, and even more in Galleries around the world. However, this is your chance to own an authentic painting at a much better price than those retail outlets command. The artwork here, ""Desert Gems"", is an fabulous depiction of the sun's rays illuminating the majestic peaks, which is saturated with exquisite detail and brilliant color. The immaculate artwork is of impressive craftsmanship and size, measuring approximately 26"" x 40"" and 34"" x 48"" with the custom frame constructed specifically for this painting. Making it even better in person, and thus the perfect addition to any home or office, as it has remained in excellent condition since it was painted by Grimm. Furthermore, it is certainly one of his nicest original paintings we have ever made available, hand signed in the lower left corner (also signed and titled on the verso) and comes with a Gallery COA. So remember again, we have listed this piece for sale with the Submit Best Offer option, meaning it will likely sell before the end of this listing. Paul Grimms's art has been exhibited in major museums around the world, and can be found in some of the most prestigious public and private collections worldwide. Now, this authentic item can be part of yours as it will be professionally packaged to ship domestically or Internationally. Therefore, please contact us if you have any questions and do not forget to submit your offer.
Read less"
300bb1fba2ce45df9c18f070177f1e31,Rooted Silence,Paul A. Grimm,20th Century,https://www.artsy.net/artwork/paul-a-grimm-rooted-silence,"US$25,000","A painting by Paul Grimm. ""Rooted Silence"" is a landscape painting, oil on board in an earth-tone palette by artist Paul Grimm. It is signed in the lower right, ""Paul Grimm"".
Paul Grimm (1891-1974) was an artist born to German parents in South Africa in 1891. As a small child, he moved with his parents to the United States. He reportedly was seen as having artistic talent as a child and, as an adult, attended a university-level art school in New York. Between 1910 and 1920, he reportedly went to South America for a few years before returning stateside and settling in southern California.
Grimm gained much of his present-day fame by painting landscapes of southern California in the 1920s. Many works depict alluvial fans and desert vegetation in the eastern half of Riverside County. The San Jacinto Mountains appear frequently in his work. Most of the works are oil on canvas. A residence on Calle Palo Fierro in the Palm Springs Warm Sands Neighborhood was built for him in 1935. He had a studio on Palm Canyon Drive in Palm Springs from the 1950s until his death in 1974.
Read less"
8a6ed53dacdb443b88a6787c24c13de1,I dag lod jeg min dør stå åben (Today I left my door open),Michael á Grømma,2023,https://www.artsy.net/artwork/michael-a-gromma-i-dag-lod-jeg-min-dor-sta-aben-today-i-left-my-door-open,Contact for price,
0e0b5a1a42154ba397b6712d11fa1136,I was just scared my cat was going to die (SISTER),Michael á Grømma,2021,https://www.artsy.net/artwork/michael-a-gromma-i-was-just-scared-my-cat-was-going-to-die-sister,Contact for price,
d6792d237a5e4ddaaef93c262e679320,Isolation,Michael á Grømma,2022,https://www.artsy.net/artwork/michael-a-gromma-isolation,Sold,
ffc0b0c9ff334e3391a684ef65e8a117,Malerens Stol,Michael á Grømma,2022,https://www.artsy.net/artwork/michael-a-gromma-malerens-stol,Sold,
e1435f8091e048429cf811b2e77af05b,It was as if you knew you had to hurry if you were to say it all. (MOTHER),Michael á Grømma,2021,https://www.artsy.net/artwork/michael-a-gromma-it-was-as-if-you-knew-you-had-to-hurry-if-you-were-to-say-it-all-mother,Sold,
a47bb2d2392642cab7469c34f241af75,Looking at memories as I unpack your stuff,Michael á Grømma,2021,https://www.artsy.net/artwork/michael-a-gromma-looking-at-memories-as-i-unpack-your-stuff,Sold,
cf5c52c2fd7b46618832dbca4ad171b7,Lys tændt (Lights on),Michael á Grømma,2023,https://www.artsy.net/artwork/michael-a-gromma-lys-taendt-lights-on,Contact for price,
bc6d4da9537d4b528b43c1928ebb1aa5,There is already so much I want to show you,Michael á Grømma,2021,https://www.artsy.net/artwork/michael-a-gromma-there-is-already-so-much-i-want-to-show-you,Contact for price,
8f586efa9a584cb6b14fccefc472f706,En maaned efter alt blev mit,Michael á Grømma,2023,https://www.artsy.net/artwork/michael-a-gromma-en-maaned-efter-alt-blev-mit,Sold,
6e90daa114d54b41b3b8dc474a283175,"Jeg lytter jeres plader igennem, 2022",Michael á Grømma,2022,https://www.artsy.net/artwork/michael-a-gromma-jeg-lytter-jeres-plader-igennem-2022,Sold,
7e85e1a45d82492e8d9f00660f7c859f,"I sit down one last time, and remember what it was like",Michael á Grømma,2021,https://www.artsy.net/artwork/michael-a-gromma-i-sit-down-one-last-time-and-remember-what-it-was-like,Sold,
cfb006bb71694a588db998b96aa423ab,You were here yesterday and we're already packing,Michael á Grømma,2021,https://www.artsy.net/artwork/michael-a-gromma-you-were-here-yesterday-and-were-already-packing,Sold,
cce509e35cae41eba44709fc0b34fb39,Da alt blev mit,Michael á Grømma,2023,https://www.artsy.net/artwork/michael-a-gromma-da-alt-blev-mit,Contact for price,
798f131fcf454c9cb2b5da40407fb2dd,I turn your lamp down (FATHER),Michael á Grømma,2021,https://www.artsy.net/artwork/michael-a-gromma-i-turn-your-lamp-down-father,Contact for price,
d8bd59bd6540408a8ccd2308c4ba2a9a,Lys Slukket (Lights Off),Michael á Grømma,2023,https://www.artsy.net/artwork/michael-a-gromma-lys-slukket-lights-off,Sold,
ccc6e8a362b341e99a33bcf19c2c6c7b,I'll probably take care of your stuff mom,Michael á Grømma,2021,https://www.artsy.net/artwork/michael-a-gromma-ill-probably-take-care-of-your-stuff-mom,Sold,
72a0308b2dca4696a51d9d1e0877e252,Mors ting,Michael á Grømma,2022,https://www.artsy.net/artwork/michael-a-gromma-mors-ting,Sold,
89b040ee2cc542639a560bb206de3f7e,Left behind,Michael á Grømma,2021,https://www.artsy.net/artwork/michael-a-gromma-left-behind,Sold,
4f0cb8888998496d932f4d680997eb0f,Freedom,"""A""H.",2019,https://www.artsy.net/artwork/a-h-freedom,Sold,
1cc3d2d64b394004b2b0d80d6757456d,Armchair,A. H. Davenport,1886–1888,https://www.artsy.net/artwork/a-h-davenport-armchair,,"The Metropolitan Museum of Art (Purchase, Friends of the American Wing Fund and Geoffrey N. Bradfield Gift, 1993), licensed under CC0 1.0 Universal
Read less"
1ff414226a35478399c4797126c8e81f,A. H. Davenport Console Table,A. H. Davenport,1902,https://www.artsy.net/artwork/a-h-davenport-a-h-davenport-console-table,,"This mahogany console table with carved eagle pedestals is the largest of three made by A. H. Davenport of Boston for the State Dining Room. The design was based on an Italian console table in architect Stanford White's New York home. The mirror above the table in this photograph is a carved and gilded English pier mirror, circa 1770-1790, and was donated in 1946.
Read less"
1a37bcf23c2d46d491cf7db3f05b9766,A teak cabinet,A H McIntosh & Co. Ltd.,A teak cabinet,https://www.artsy.net/artwork/a-h-mcintosh-and-co-ltd-a-teak-cabinet,,
ac4f75e930fd43289eacb679987da079,Die Nacht/ Sumpf,Karl A. Herrmann,2019,https://www.artsy.net/artwork/karl-a-herrmann-die-nacht-slash-sumpf,"€2,820",
aa3b82a75ddc4ccca51fc5645045bffe,The Silence,Karl A. Herrmann,2019,https://www.artsy.net/artwork/karl-a-herrmann-the-silence,"€1,590",
e8d1528a09184568800b7ba8e9ddc64a,Prometheus right,Karl A. Herrmann,2019,https://www.artsy.net/artwork/karl-a-herrmann-prometheus-right,Contact for price,
41bfe06cdf6540b8a6543659986b8ebe,The Purity of Love,Alexander A. Isachev,1980,https://www.artsy.net/artwork/alexander-a-isachev-the-purity-of-love,,
b0012dd39bc7419d89beff8499504ad0,Brighton Wave No.1,Christopher A. Jackson,2022,https://www.artsy.net/artwork/christopher-a-jackson-brighton-wave-no-dot-1,"€1,550",
6df213cc8b774ffa8d68136abd424d43,Brookside,Christopher A. Jackson,2023,https://www.artsy.net/artwork/christopher-a-jackson-brookside,"€2,550",
d1d5547caf12492dbe14483a869a6376,Brighton Wave No.2,Christopher A. Jackson,2022,https://www.artsy.net/artwork/christopher-a-jackson-brighton-wave-no-dot-2,"€1,550",
113d053f29d941b78fa1b64423e5dc3d,Story III,Youngsheen A Jhe,2023,https://www.artsy.net/artwork/youngsheen-a-jhe-story-iii,"US$4,500",
4c1f7c5ff40546eaa9227285e06b0711,Picnic,Youngsheen A Jhe,2019,https://www.artsy.net/artwork/youngsheen-a-jhe-picnic,US$300,
8e3a213440824c05a5fb24bb931b96dc,We Are Here I,Youngsheen A Jhe,2013,https://www.artsy.net/artwork/youngsheen-a-jhe-we-are-here-i,US$450,"I depicted daily life, juxtaposed with shop window mannequins. Through this juxtaposition, I described the similarity between the lives of human beings and inanimate mannequins. We have a tendency to be aloof with one another. We have become either too indifferent or superficial to see beyond appearances of others. All of us are seemingly stuck in our own worlds.
Read less"
bcf7b4ec66d84fb0b6ed89ff33b853ed,Nonetheless V,Youngsheen A Jhe,2021,https://www.artsy.net/artwork/youngsheen-a-jhe-nonetheless-v,"US$2,400","What kind of world do we live in? As the COVID19 pandemic pushes us to a disconnected life, every one of us is seemingly stuck in our own world although humans are social animals. We are forced to walk this path alone and with our masks covered. An invisible glass film (and sometimes visible) blocks us from another. Solitude and loneliness were forced upon our lives and all we can do is to walk this lonely road without a companion.
My starting desire was to depict the reality of human beings through the inanimate mannequins, helplessly stuck in their own solitary world.
From this series, I started to describe living fashion models instead of mannequins. They walk away from other models with expressionless and inanimate faces, but nonetheless, their steps are always confident and they walk on a bright path full of light, not bleak hopelessness. It seems to be the image of us living in a pandemic. We have to walk with social distancing, but there is always a bright light for us.
Read less"
f5c276f1065c48849e1872735ec5639f,We Are Friends,Youngsheen A Jhe,2013,https://www.artsy.net/artwork/youngsheen-a-jhe-we-are-friends,US$450,"I depicted daily life, juxtaposed with shop window mannequins. Through this juxtaposition, I described the similarity between the lives of human beings and inanimate mannequins. But this similarity sometimes twists and turns into an irony. Only things that seemingly await humans in dark streets are these mannequins displayed in show windows. They welcome and shine on and greet people walking alone. Mannequins seem to become like the human beings or even the presence a Designer.
Read less"
70cae40a367444c2bd48c5c2c78efa25,Overlap I,Youngsheen A Jhe,2022,https://www.artsy.net/artwork/youngsheen-a-jhe-overlap-i-1,US$700,
da19f9ddecb545d7bdadc2088f72b512,Between II,Youngsheen A Jhe,2023,https://www.artsy.net/artwork/youngsheen-a-jhe-between-ii,"US$5,000",
81978cf75bdb4ee690a8988ab4cce7ca,Serenade,Youngsheen A Jhe,2015,https://www.artsy.net/artwork/youngsheen-a-jhe-serenade,"US$6,500","I depicted daily life, juxtaposed with shop window mannequins. Through this juxtaposition, I described the similarity between the lives of human beings and inanimate mannequins. But this similarity sometimes twists and turns into an irony. Only things that seemingly await humans in dark streets are these mannequins displayed in show windows. They welcome and shine on and greet people walking alone. Mannequins seem to become like the human beings or even the presence a Designer.
Read less"
60872c802de844468ca72ee92f38288d,Alone Together IV,Youngsheen A Jhe,2021,https://www.artsy.net/artwork/youngsheen-a-jhe-alone-together-iv,US$300,"What kind of world do we live in? As the COVID19 pandemic pushes us to a disconnected life, every one of us is seemingly stuck in our own world although humans are social animals. We are forced to walk this path alone and with our masks covered. An invisible glass film (and sometimes visible) blocks us from another. Solitude and loneliness were forced upon our lives and all we can do is to walk this lonely road without a companion.
My starting desire was to depict the reality of human beings through the inanimate mannequins, helplessly stuck in their own solitary world.
From this series, I started to describe living fashion models instead of mannequins. They walk away from other models with expressionless and inanimate faces, but nonetheless, their steps are always confident and they walk on a bright path full of light, not bleak hopelessness. It seems to be the image of us living in a pandemic. We have to walk with social distancing, but there is always a bright light for us.
Read less"
0e91cbe74cc84a17be6c4b7eaf245582,Alone Together VIII,Youngsheen A Jhe,2021,https://www.artsy.net/artwork/youngsheen-a-jhe-alone-together-viii,"US$5,500","What kind of world do we live in? As the COVID19 pandemic pushes us to a disconnected life, every one of us is seemingly stuck in our own world although humans are social animals. We are forced to walk this path alone and with our masks covered. An invisible glass film (and sometimes visible) blocks us from another. Solitude and loneliness were forced upon our lives and all we can do is to walk this lonely road without a companion.
My starting desire was to depict the reality of human beings through the inanimate mannequins, helplessly stuck in their own solitary world.
From this series, I started to describe living fashion models instead of mannequins. They walk away from other models with expressionless and inanimate faces, but nonetheless, their steps are always confident and they walk on a bright path full of light, not bleak hopelessness. It seems to be the image of us living in a pandemic. We have to walk with social distancing, but there is always a bright light for us.
Read less"
94004dc057c04ea1a0815093d6f60252,You and Me I,Youngsheen A Jhe,2023,https://www.artsy.net/artwork/youngsheen-a-jhe-you-and-me-i-1,US$700,
012f7c29695046cf8870efbfb87c4736,Me in You III,Youngsheen A Jhe,2023,https://www.artsy.net/artwork/youngsheen-a-jhe-me-in-you-iii,"US$2,000",
cf70e42e28554a5dbb3189b30d5a8513,Between III,Youngsheen A Jhe,2023,https://www.artsy.net/artwork/youngsheen-a-jhe-between-iii,"US$5,000",
dd2a30bc314248b695badd1876570a52,You and Me IV,Youngsheen A Jhe,2023,https://www.artsy.net/artwork/youngsheen-a-jhe-you-and-me-iv,US$700,
e4562c2c1977414492840c8a58c3c3e7,Alone Together I,Youngsheen A Jhe,2021,https://www.artsy.net/artwork/youngsheen-a-jhe-alone-together-i,US$350,"What kind of world do we live in? As the COVID19 pandemic pushes us to a disconnected life, every one of us is seemingly stuck in our own world although humans are social animals. We are forced to walk this path alone and with our masks covered. An invisible glass film (and sometimes visible) blocks us from another. Solitude and loneliness were forced upon our lives and all we can do is to walk this lonely road without a companion.
My starting desire was to depict the reality of human beings through the inanimate mannequins, helplessly stuck in their own solitary world.
From this series, I started to describe living fashion models instead of mannequins. They walk away from other models with expressionless and inanimate faces, but nonetheless, their steps are always confident and they walk on a bright path full of light, not bleak hopelessness. It seems to be the image of us living in a pandemic. We have to walk with social distancing, but there is always a bright light for us.
Read less"
225409625acf4a319cca397b7df5f9b2,Story I,Youngsheen A Jhe,2023,https://www.artsy.net/artwork/youngsheen-a-jhe-story-i,US$700,
6235a68a19cb445d9bd1d775a7318afe,Delight,Youngsheen A Jhe,n/a,https://www.artsy.net/artwork/youngsheen-a-jhe-delight,US$950,
6ded5e4314eb49d5a0a19d598bc5f8ab,You and Me II,Youngsheen A Jhe,2023,https://www.artsy.net/artwork/youngsheen-a-jhe-you-and-me-ii,US$700,
d4e9424846b94f2b93c09137831aafb8,Nonetheless III,Youngsheen A Jhe,2021,https://www.artsy.net/artwork/youngsheen-a-jhe-nonetheless-iii,"US$5,000","What kind of world do we live in? As the COVID19 pandemic pushes us to a disconnected life, every one of us is seemingly stuck in our own world although humans are social animals. We are forced to walk this path alone and with our masks covered. An invisible glass film (and sometimes visible) blocks us from another. Solitude and loneliness were forced upon our lives and all we can do is to walk this lonely road without a companion.
My starting desire was to depict the reality of human beings through the inanimate mannequins, helplessly stuck in their own solitary world.
From this series, I started to describe living fashion models instead of mannequins. They walk away from other models with expressionless and inanimate faces, but nonetheless, their steps are always confident and they walk on a bright path full of light, not bleak hopelessness. It seems to be the image of us living in a pandemic. We have to walk with social distancing, but there is always a bright light for us.
Read less"
4f54783f075144e9827280e6f90afea7,Blue Mime,Youngsheen A Jhe,2013,https://www.artsy.net/artwork/youngsheen-a-jhe-blue-mime,US$450,"I depicted daily life, juxtaposed with shop window mannequins. Through this juxtaposition, I described the similarity between the lives of human beings and inanimate mannequins. . We have a tendency to be aloof with one another. We have become either too indifferent or superficial to see beyond appearances of others. All of us are seemingly stuck in our own worlds.
Read less"
5b7236a4c6ad47cda13119df06dc24b9,Me in You IV,Youngsheen A Jhe,2023,https://www.artsy.net/artwork/youngsheen-a-jhe-me-in-you-iv,"US$2,000",
18443787c7de4cc98980490879ddb10b,You and Me VIII,Youngsheen A Jhe,2023,https://www.artsy.net/artwork/youngsheen-a-jhe-you-and-me-viii,"US$2,000",
52703da201374cb5b8709ef978f0ca10,Marathon of Life,Youngsheen A Jhe,2020,https://www.artsy.net/artwork/youngsheen-a-jhe-marathon-of-life,US$300,"Those who continue to press forward and live are my heroes. Despite the different trials faced by them, they continue to look at the light shining over their lives and choose to continue living. No matter what difficulties or sorrows come, they continue the long marathon of life despite the hardships, the heartbreaks, or the desperations. Whether the path they have to walk on is flat, steep stairs, high or low, they refuse to give up and choose to get back up if they fall down. All those who breathe and choose to press on are my heroes.
Read less"
602557d42e9c4a8981e75aba91c53499,Daily Life,Youngsheen A Jhe,2017,https://www.artsy.net/artwork/youngsheen-a-jhe-daily-life,"US$6,200","I depicted daily life, juxtaposed with shop window mannequins. Through this juxtaposition, I described the similarity between the lives of human beings and inanimate mannequins. With this work, I tried to emphasize interconnection between the world of humans and a world of mannequins and try to find and depict certain warmth and hope found beneath all the facets of everyday- human story.
Read less"
f7efd7058ac8406a8b1b874a62d931f7,You and Me III,Youngsheen A Jhe,2023,https://www.artsy.net/artwork/youngsheen-a-jhe-you-and-me-iii,US$700,
c064f93e90cf43be8bb246bd3da72717,Waiting and Waiting,Youngsheen A Jhe,2019,https://www.artsy.net/artwork/youngsheen-a-jhe-waiting-and-waiting,US$300,
210a159e73be4c76b0d0a7e85a0b45f1,Overlap II,Youngsheen A Jhe,2022,https://www.artsy.net/artwork/youngsheen-a-jhe-overlap-ii,US$700,
bf2f22bd6ede41dc9adcb86416d35b81,Alone Together V,Youngsheen A Jhe,2021,https://www.artsy.net/artwork/youngsheen-a-jhe-alone-together-v,"US$5,500","What kind of world do we live in? As the COVID19 pandemic pushes us to a disconnected life, every one of us is seemingly stuck in our own world although humans are social animals. We are forced to walk this path alone and with our masks covered. An invisible glass film (and sometimes visible) blocks us from another. Solitude and loneliness were forced upon our lives and all we can do is to walk this lonely road without a companion.
My starting desire was to depict the reality of human beings through the inanimate mannequins, helplessly stuck in their own solitary world.
From this series, I started to describe living fashion models instead of mannequins. They walk away from other models with expressionless and inanimate faces, but nonetheless, their steps are always confident and they walk on a bright path full of light, not bleak hopelessness. It seems to be the image of us living in a pandemic. We have to walk with social distancing, but there is always a bright light for us.
Read less"
d9d1a264e0f641558a772e6d5cfabede,Happy Birthday I,Youngsheen A Jhe,2019,https://www.artsy.net/artwork/youngsheen-a-jhe-happy-birthday-i,US$200,"Life is said to be a sea of pain, but among them we can always find joy. In this work, the clock means the life we live. The dancing woman depicts joy. When I was painting this piece, one of my friends told me to celebrate my birthday, and then I realized that my birthday had come. I congratulate myself and finished the painting with joy.
Read less"
3d889296787c44c9b06aedef5ea5ff6e,Alone Together X,Youngsheen A Jhe,2021,https://www.artsy.net/artwork/youngsheen-a-jhe-alone-together-x,"US$5,000","What kind of world do we live in? As the COVID19 pandemic pushes us to a disconnected life, every one of us is seemingly stuck in our own world although humans are social animals. We are forced to walk this path alone and with our masks covered. An invisible glass film (and sometimes visible) blocks us from another. Solitude and loneliness were forced upon our lives and all we can do is to walk this lonely road without a companion.
My starting desire was to depict the reality of human beings through the inanimate mannequins, helplessly stuck in their own solitary world.
From this series, I started to describe living fashion models instead of mannequins. They walk away from other models with expressionless and inanimate faces, but nonetheless, their steps are always confident and they walk on a bright path full of light, not bleak hopelessness. It seems to be the image of us living in a pandemic. We have to walk with social distancing, but there is always a bright light for us.
Read less"
ba9ce4c530b84a55b0a607c1f21f9317,Flattened Fragment Two,Darien A-Johnson,2018,https://www.artsy.net/artwork/darien-a-johnson-flattened-fragment-two,Contact for price,
b74ef3df39994c79b39a8e41bea35ace,Assembled Knowing One,Darien A-Johnson,2018,https://www.artsy.net/artwork/darien-a-johnson-assembled-knowing-one,Contact for price,
70579e4a0dd34446b0d0429edb04bc6c,Assembled Knowing Six,Darien A-Johnson,2018,https://www.artsy.net/artwork/darien-a-johnson-assembled-knowing-six,Contact for price,
7b4e82e249eb4c18a0caa25a7ab2fe86,Malleability One,Darien A-Johnson,2019,https://www.artsy.net/artwork/darien-a-johnson-malleability-one,Sold,
3c0495bb16504f1f81bcc874cedbca68,Malleability Two,Darien A-Johnson,2019,https://www.artsy.net/artwork/darien-a-johnson-malleability-two,Contact for price,
b0e268c672014b44a964c5ff71eba52f,Assembled Knowing Four,Darien A-Johnson,2018,https://www.artsy.net/artwork/darien-a-johnson-assembled-knowing-four,Contact for price,
4869130bc02943edb9fda261ca8e7b03,Assembled Knowing Two,Darien A-Johnson,2018,https://www.artsy.net/artwork/darien-a-johnson-assembled-knowing-two,Contact for price,
5a99dd51bf574b5a8f9669ddacf74043,Assembled Knowing Three,Darien A-Johnson,2018,https://www.artsy.net/artwork/darien-a-johnson-assembled-knowing-three,Contact for price,
e4c5a5a3175c477a8f37999396a1aeb8,Flattened Fragment One,Darien A-Johnson,2018,https://www.artsy.net/artwork/darien-a-johnson-flattened-fragment-one,Contact for price,
a437c4b9bf004fbd97c2995d1d88e91c,Assembled Knowing Five,Darien A-Johnson,2018,https://www.artsy.net/artwork/darien-a-johnson-assembled-knowing-five,Contact for price,
c5fd8ad6bafc426b8248d969884c5d60,Restore Previous,Darien A-Johnson,2017,https://www.artsy.net/artwork/darien-a-johnson-restore-previous,Contact for price,
d8bc6c944389425396341b6897985054,Sliding Layers,Darien A-Johnson,2019,https://www.artsy.net/artwork/darien-a-johnson-sliding-layers,Contact for price,
320c5ea1e43148339ea39f550816c832,A 30-inch terrestrial globe by W & A K Johnston of Edinburgh & London,W & A K Johnston of Edinburgh & London,ca. 1890,https://www.artsy.net/artwork/w-and-a-k-johnston-of-edinburgh-and-london-a-30-inch-terrestrial-globe-by-w-and-a-k-johnston-of-edinburgh-and-london,,"This unusually large globe is held within four brass arms screwed onto a brass plate, all supported on an unusual walnut stand with a single tapering column carved with overlapping laurel leaves on four stroll feet, with a label stating ‘By W. & A.K. Johnston Limited. Geographers, Engravers and Printers, Edinburgh & London’ . English, circa 1890.
Brothers William Johnston (1802-1888) and Andrew Keith (1804-1871) began as apprentices to the leading Scottish globe-maker, James Kirkwood, until a fire destroyed his workshops in 1824. Setting out on their own, they acquired the established publishing house of William Lizars and began printing maps, atlases, gazetteers, guide books, globes and much more. Following their development of the first 12-inch geo-physical globe the Johnstons became the leaders of their field throughout Great Britain in the second half of the nineteenth century and were awarded a Royal Appointment by Queen Victoria. Their imposing and exceptionally large 30-inch terrestrial globe, similar to this example, the first of its size to be produced in England, was exhibited at the Great Exhibition of 1851 in Hyde Park London, where it won numerous medals.
Read less"
c1d0602eb7ae43b3a2f73960a4652de7,Bronze Pour LXXXII,A Kassen,2023,https://www.artsy.net/artwork/a-kassen-bronze-pour-lxxxii,"€60,000",
66a6095238ca48e490b31859bdea8b7c,Permanent Reflection,A Kassen,2013,https://www.artsy.net/artwork/a-kassen-permanent-reflection,Contact for price,
9804f643be9741a1bd2cd3d6ad3b8869,Mirror #1,A Kassen,2013,https://www.artsy.net/artwork/a-kassen-mirror-number-1-1,Contact for price,
1fe82762b4834157a4c1ba53b5208fbd,The Color of Things (Aalto Chair),A Kassen,2013,https://www.artsy.net/artwork/a-kassen-the-color-of-things-aalto-chair,Contact for price,
ab2b9219d6824392b32cb236c41dd22a,View from below (Madonna),A Kassen,2023,https://www.artsy.net/artwork/a-kassen-view-from-below-madonna,Contact for price,
06d637ac01cd469bb5120336d393cc48,Bronze Pour XXX,A Kassen,2016,https://www.artsy.net/artwork/a-kassen-bronze-pour-xxx,Contact for price,
dc798fa6e4d7420897a95ef92534a91d,View from below (Two Carps),A Kassen,2023,https://www.artsy.net/artwork/a-kassen-view-from-below-two-carps,Contact for price,
62162b75227e41cf88dc3f81eabe2608,Lamppost,A Kassen,2016,https://www.artsy.net/artwork/a-kassen-lamppost-6,Contact for price,
a757fdc33fcd414ba3dbcf1bfac79694,Bronze Painting (Xl),A Kassen,2023,https://www.artsy.net/artwork/a-kassen-bronze-painting-xl,Contact for price,
c7f4bcf2103443f38e30a399a6573d34,Cobblestone (Atlas),A Kassen,2016,https://www.artsy.net/artwork/a-kassen-cobblestone-atlas,Contact for price,
80bc1afa77f44419869fc5c1410e1b30,Bronze Pour LIX,A Kassen,2022,https://www.artsy.net/artwork/a-kassen-bronze-pour-lix,"€60,000",
dfaf13a22377431f9c747196885c40b7,Bronze Pour LXXVl,A Kassen,2023,https://www.artsy.net/artwork/a-kassen-bronze-pour-lxxvl,Contact for price,
331cea5ab9fb472c82b77bdf12ff6ca5,Bronze Pour LXXlX,A Kassen,2023,https://www.artsy.net/artwork/a-kassen-bronze-pour-lxxlx,Contact for price,
5d16b578bb384134bc53d94a23b24d60,View from below (Il Porcellino),A Kassen,2023,https://www.artsy.net/artwork/a-kassen-view-from-below-il-porcellino,Contact for price,
b1ebc4da7a984ec098392c13073c17c2,Bronze Painting (X),A Kassen,2023,https://www.artsy.net/artwork/a-kassen-bronze-painting-x,Contact for price,
d2826f90319b42f19e8ff1eae1ca44eb,Bronze Painting (Xll),A Kassen,2023,https://www.artsy.net/artwork/a-kassen-bronze-painting-xll,Contact for price,
619299d278674a4aa2b36042a7bf4112,Bronze Pour LXXl,A Kassen,2021,https://www.artsy.net/artwork/a-kassen-bronze-pour-lxxl,Contact for price,
b8b8bfe1829545e0af89eded234f42d3,Bronze Pour XLlll,A Kassen,2021,https://www.artsy.net/artwork/a-kassen-bronze-pour-xllll,Contact for price,
e5c6f50f0c624f9a9baf097ba2f5f900,Mirror #1,A Kassen,2013,https://www.artsy.net/artwork/a-kassen-mirror-number-1,Contact for price,
3551c46395d54989b5a3f493889b9be3,Bronze Pour,A Kassen,2017,https://www.artsy.net/artwork/a-kassen-bronze-pour,Contact for price,
9212c320518b4382a62a86467d5fcdcb,Lamppost,A Kassen,2016,https://www.artsy.net/artwork/a-kassen-lamppost,Contact for price,
9dfb3bd5017d48bc8b8c9f13e2107519,Bronze Pour LXXVlll,A Kassen,2023,https://www.artsy.net/artwork/a-kassen-bronze-pour-lxxvlll,Contact for price,
580e4ae256c4410195602c4293dae0c9,Bronze Pour LXII,A Kassen,2022,https://www.artsy.net/artwork/a-kassen-bronze-pour-lxii,Contact for price,
